Year,State,Company,Orchard,Region,Variety,Days over 40C_x,Days over 35C_x,Total Amount of rain ml since 1 Jan_x,No of rain days since 1 Jan_x,Days since last rain <5days from assess_x,Amt rain in last event<5days from assess_x,Days since last rain >5days from assess_x,Amt rain in last event>5days from assess_x,Total rain Jan mm_x,No rain days Jan_x,Total rain Feb mm_x,No rain days Feb_x,Rain 1st week Jan_x,Rain 2nd week  Jan_x,Rain 3rd week  Jan_x,Rain 4th week  Jan_x,Rain within 7 days of assessment_x,Rain within 10 days of assessment_x,HR assessed,Root stock,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HR comboF_x,Hull split,Days over 40C_y,Days over 35C_y,Total Amount of rain ml since 1 Jan_y,No of rain days since 1 Jan_y,Days since last rain <5days from assess_y,Amt rain in last event<5days from assess_y,Days since last rain >5days from assess_y,Amt rain in last event>5days from assess_y,Total rain Jan mm_y,No rain days Jan_y,Total rain Feb mm_y,No rain days Feb_y,Rain 1st week Jan_y,Rain 2nd week  Jan_y,Rain 3rd week  Jan_y,Rain 4th week  Jan_y,Rain within 7 days of assessment_y,Rain within 10 days of assessment_y,Total_Trees_Assessed,HR comboF_y,HR Incidence
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Ne Plus,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,5,0,0.0
2018.19,SA,,Gone Nuts,Riverland,Ne Plus,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,5,0,0.0
2018.19,SA,,Gone Nuts,Riverland,Ne Plus,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,5,0,0.0
2018.19,SA,,Gone Nuts,Riverland,Ne Plus,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,5,0,0.0
2018.19,SA,,Gone Nuts,Riverland,Ne Plus,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,5,0,0.0
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Carmel,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,12,2,0.16666666666666666
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Gone Nuts,Riverland,Np,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,13.2.19,GF677,Sprinkler,Grapevines,Nil,Pyraclostrobin,Nil,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil, Propiconazole",Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,12.0,23.0,4.0,3.0,,0.0,6.0,1.2,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,30,1,0.03333333333333333
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,1,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,1,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,1,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Fritz,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,1,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,8,4,0.5
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Keane,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,31,0,0.0
2018.19,SA,,Nick Pezzaniti,Adelaide Plains,Keane,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,24.01.19,Bright's Hybrid,Sprinkler,Lucerne/Dairy,Nil,Nil,Chlorothalonil,Nil,Azoxystrobin/Tebuconazole,Nil,Nil,Foliar seaweed,Nil,,0,,6.0,8.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,2.4,2.4,31,0,0.0
